Date,7exp
2004/8/21,1749.122795
2004/9/21,1738.524912
2004/12/21,1731.637338
4/13/21,1747.851987
4/14/21,1739.057092
4/15/21,1758.63295
4/16/21,1773.606048
4/19/21,1772.499656
4/20/21,1772.319218
4/21/21,1795.190413
4/22/21,1786.399525
4/23/21,1781.869161
4/26/21,1773.796587
4/27/21,1788.535376
4/28/21,1775.883332
4/29/21,1767.054618
4/30/21,1769.661421
2005/4/21,1800.460582
2005/5/21,1782.502915
2005/6/21,1810.133536
2005/7/21,1830.842451
2005/10/21,1836.323548
2005/11/21,1822.809743
2005/12/21,1827.672131
5/13/21,1824.0875
5/14/21,1841.644001
5/17/21,1856.844331
5/18/21,1865.447239
5/19/21,1884.194758
5/20/21,1871.624156
5/21/21,1873.978031
5/24/21,1878.138117
5/25/21,1893.160771
5/26/21,1899.740831
5/27/21,1892.419012
5/28/21,1896.488009
2006/1/21,1901.024272
2006/2/21,1902.661854
2006/3/21,1870.769957
2006/4/21,1893.079295
2006/7/21,1894.605084
2006/8/21,1897.276017
2006/9/21,1894.351723
2006/10/21,1889.75759
2006/11/21,1881.717695
6/14/21,1869.466235
6/15/21,1870.443975
6/16/21,1867.608338
6/17/21,1774.539771
6/18/21,1768.583834
6/21/21,1777.454457
6/22/21,1782.315251
6/23/21,1797.68559
6/24/21,1785.175785
6/25/21,1783.475704
6/28/21,1779.067351
6/29/21,1759.942262
6/30/21,1768.24962
2007/1/21,1787.73296
2007/2/21,1788.322652
2007/5/21,1790.10808
2007/6/21,1811.687175
2007/7/21,1808.400404
2007/8/21,1808.270657
2007/9/21,1806.593883
2007/12/21,1794.067183
7/13/21,1817.17654
7/14/21,1824.317873
7/15/21,1825.253246
7/16/21,1820.532573
7/19/21,1815.295589
7/20/21,1823.473207
7/21/21,1807.134791
7/22/21,1803.3466
7/23/21,1803.943506
7/26/21,1804.722688
7/27/21,1802.645815
7/28/21,1798.318629
7/29/21,1828.986562
7/30/21,1825.790471
2008/2/21,1810.301637
2008/3/21,1810.922852
2008/4/21,1831.253846
2008/5/21,1805.098252
2008/6/21,1767.658043
2008/9/21,1745.553062
2008/10/21,1735.604417
2008/11/21,1756.577027
2008/12/21,1755.367164
8/13/21,1774.590396
8/16/21,1779.340587
8/17/21,1783.889633
8/18/21,1776.907963
8/19/21,1782.778685
8/20/21,1780.664647
8/23/21,1806.523356
8/24/21,1808.548315
8/25/21,1788.60473
8/26/21,1783.729125
8/27/21,1800.664185
8/31/21,1818.252914
2009/1/21,1813.13574
2009/2/21,1810.842336
2009/3/21,1821.494065
2009/6/21,1822.128109
2009/7/21,1803.031351
2009/8/21,1790.390399
2009/9/21,1793.221406
2009/10/21,1802.613081
