Date,7exp
7/25/17,2585.469184
7/26/17,2588.735849
7/27/17,2673.029075
7/28/17,2808.636415
7/29/17,2811.75514
7/30/17,2772.344304
7/31/17,2894.230821
2008/1/17,2890.569753
2008/2/17,2719.135324
2008/3/17,2820.773763
2008/4/17,2816.524159
2008/5/17,3249.779225
2008/6/17,3284.549312
2008/7/17,3241.576364
2008/8/17,3491.642905
2008/9/17,3390.286273
2008/10/17,3372.936216
2008/11/17,3639.996986
2008/12/17,3900.978205
8/13/17,3854.971722
8/14/17,4565.911238
8/15/17,4423.146133
8/16/17,4495.931565
8/17/17,4461.575558
8/18/17,4233.909761
8/19/17,4201.144032
8/20/17,4214.791728
8/21/17,4135.826852
8/22/17,4007.659983
8/23/17,4204.638238
8/24/17,4341.024134
8/25/17,4351.118638
8/26/17,4380.306231
8/27/17,4433.875933
8/28/17,4425.336949
8/29/17,4678.448601
8/30/17,4683.5781
8/31/17,4756.045758
2009/1/17,5007.324195
2009/2/17,4684.796827
2009/3/17,4757.250983
2009/4/17,4375.512651
2009/5/17,4563.955361
2009/6/17,4484.274721
2009/7/17,4704.361184
2009/8/17,4396.405331
2009/9/17,4353.994916
2009/10/17,4369.825922
2009/11/17,4298.935055
2009/12/17,4244.743957
9/13/17,4025.89487
9/14/17,3348.95587
9/15/17,3244.557696
9/16/17,3797.593349
9/17/17,3779.747153
9/18/17,3711.399677
9/19/17,3979.03546
9/20/17,4013.45377
9/21/17,3929.390187
9/22/17,3669.586088
9/23/17,3809.85891
9/24/17,3811.016508
9/25/17,3977.604129
9/26/17,3944.924829
9/27/17,3915.218898
9/28/17,4239.479511
9/29/17,4230.879363
9/30/17,4201.172292
2010/1/17,4399.570478
2010/2/17,4425.901716
2010/3/17,4433.061421
2010/4/17,4262.324742
2010/5/17,4377.075157
2010/6/17,4356.497231
2010/7/17,4411.03331
2010/8/17,4642.899565
2010/9/17,4646.20972
2010/10/17,4824.519898
2010/11/17,4861.995496
2010/12/17,4864.599495
10/13/17,5608.565605
10/14/17,5990.659651
10/15/17,6182.914669
10/16/17,5937.153152
10/17/17,5653.409328
10/18/17,5644.142687
10/19/17,5940.172596
10/20/17,6192.237711
10/21/17,6297.748311
10/22/17,6187.816128
10/23/17,6055.978378
10/24/17,6109.820139
10/25/17,5718.991458
10/26/17,5984.456949
10/27/17,6018.576213
10/28/17,5826.74595
10/29/17,6103.52077
10/30/17,6124.33929
10/31/17,6513.831081
2011/1/17,6478.027514
2011/2/17,6922.619233
2011/3/17,7400.123888
2011/4/17,7586.25176
2011/5/17,7603.034116
2011/6/17,7120.666053
2011/7/17,7160.675691
2011/8/17,7289.226684
2011/9/17,7331.288713
2011/10/17,6712.817829
2011/11/17,6626.002109
2011/12/17,5764.026656
11/13/17,6503.889917
11/14/17,6553.756309
11/15/17,7336.945689
11/16/17,8019.189178
11/17/17,8006.430416
11/18/17,7983.411104
11/19/17,8047.945931
11/20/17,8212.194471
11/21/17,8267.387846
11/22/17,8323.373512
11/23/17,8380.567002
11/24/17,8462.363051
11/25/17,8832.562863
11/26/17,8983.588884
11/27/17,10207.8987
11/28/17,10310.51706
11/29/17,10109.5263
11/30/17,10525.63622
2012/1/17,11419.16845
2012/2/17,11413.55884
2012/3/17,11783.20459
2012/4/17,12271.82923
2012/5/17,12180.56794
2012/6/17,14680.97123
2012/7/17,20522.86474
2012/8/17,19593.4987
2012/9/17,14912.25094
2012/10/17,18020.38346
2012/11/17,15698.71489
2012/12/17,18673.0569
12/13/17,16830.81793
12/14/17,17555.19323
12/15/17,20573.35147
12/16/17,20590.18705
12/17/17,19912.30535
12/18/17,21128.10038
12/19/17,20010.20999
12/20/17,18786.14021
12/21/17,16231.11158
12/22/17,15841.81277
12/23/17,13796.36322
12/24/17,14236.87034
12/25/17,14032.94817
12/26/17,13303.68241
12/27/17,15974.45773
12/28/17,14159.78129
12/29/17,14306.7365
12/30/17,13461.54589
12/31/17,14384.79923
2001/1/18,13579.48867
2001/2/18,15024.16811
2001/3/18,15366.64028
2001/4/18,14990.63167
2001/5/18,17458.19148
2001/6/18,17954.88647
2001/7/18,17022.48601
2001/8/18,15066.22201
2001/9/18,15093.92514
2001/10/18,14667.81874
2001/11/18,12931.97697
2001/12/18,14156.12447
1/13/18,14226.68701
1/14/18,13707.85584
1/15/18,13959.35239
1/16/18,13892.24178
1/17/18,10951.539
1/18/18,11485.13933
1/19/18,11411.22249
1/20/18,13224.65918
1/21/18,11614.57376
1/22/18,11639.89671
1/23/18,11648.53865
1/24/18,11005.94558
1/25/18,11298.76443
1/26/18,11108.73707
1/27/18,11834.22634
1/28/18,11490.44002
1/29/18,11063.00079
1/30/18,10270.70614
1/31/18,10307.3431
2002/1/18,9344.034175
2002/2/18,8677.617626
2002/3/18,9147.118372
2002/4/18,8399.638514
2002/5/18,6722.333312
2002/6/18,7113.308181
2002/7/18,8417.965868
2002/8/18,8113.337853
2002/9/18,8276.057518
2002/10/18,8642.143077
2002/11/18,8384.903363
2002/12/18,7845.972743
2/13/18,8570.990648
2/14/18,9474.568658
2/15/18,9551.670241
2/16/18,10437.5856
2/17/18,11045.22413
2/18/18,10995.15878
2/19/18,11145.46682
2/20/18,11668.96053
2/21/18,11405.81945
2/22/18,9612.799161
2/23/18,10176.49984
2/24/18,10208.85526
2/25/18,9636.322572
2/26/18,10440.67029
2/27/18,10415.26192
2/28/18,10318.64802
2003/1/18,11086.08537
2003/2/18,10960.87719
2003/3/18,11434.61099
2003/4/18,11527.69205
2003/5/18,11574.16239
2003/6/18,10769.6363
2003/7/18,10105.94309
2003/8/18,10029.37281
2003/9/18,9118.25135
2003/10/18,8733.141376
2003/11/18,8870.993188
2003/12/18,9300.340337
3/13/18,9159.591056
3/14/18,9251.831423
3/15/18,8328.551185
3/16/18,8569.239642
3/17/18,8398.557347
3/18/18,8140.707639
3/19/18,8512.664886
3/20/18,8721.94792
3/21/18,8967.405224
3/22/18,8777.352986
3/23/18,8759.576537
3/24/18,8699.395574
3/25/18,8706.42602
3/26/18,8455.328238
3/27/18,7874.691552
3/28/18,8047.269365
3/29/18,7978.32577
3/30/18,6789.654071
3/31/18,7016.15853
2004/1/18,7009.808422
2004/2/18,7025.780676
2004/3/18,7564.934652
2004/4/18,7444.671797
2004/5/18,6750.472111
2004/6/18,6708.658837
2004/7/18,6643.127039
2004/8/18,7087.11463
2004/9/18,6756.26041
2004/10/18,6760.775404
2004/11/18,7053.816212
2004/12/18,7990.278239
4/13/18,7941.275122
4/14/18,8130.603948
4/15/18,8434.712302
4/16/18,8373.789851
4/17/18,7920.796243
4/18/18,8251.196959
4/19/18,8221.12167
4/20/18,8986.569699
4/21/18,8859.458863
4/22/18,8955.752573
4/23/18,9046.018594
4/24/18,9653.630141
4/25/18,9721.307997
4/26/18,9274.206672
4/27/18,9032.916205
4/28/18,8999.89778
4/29/18,9429.594927
4/30/18,9298.299439
2005/1/18,9287.201664
2005/2/18,9295.09435
2005/3/18,9732.916938
2005/4/18,9824.914792
2005/5/18,9853.124861
2005/6/18,9676.540487
2005/7/18,9689.967099
2005/8/18,9234.867168
2005/9/18,9394.358217
2005/10/18,9385.175339
2005/11/18,8371.486194
2005/12/18,8576.505647
5/13/18,8551.395755
5/14/18,8634.200217
5/15/18,8628.901087
5/16/18,8480.476787
5/17/18,8083.884454
5/18/18,8381.97746
5/19/18,8232.000785
5/20/18,8583.550248
5/21/18,8477.736111
5/22/18,8358.793177
5/23/18,7559.837658
5/24/18,7614.965278
5/25/18,7611.295802
5/26/18,7365.387783
5/27/18,7404.63787
5/28/18,7394.361588
5/29/18,7506.227926
5/30/18,7422.956355
5/31/18,7422.227041
2006/1/18,7603.651103
2006/2/18,7696.626046
2006/3/18,7669.432192
2006/4/18,7536.078847
2006/5/18,7670.163634
2006/6/18,7663.346498
2006/7/18,7719.68497
2006/8/18,7667.684707
2006/9/18,7650.460247
2006/10/18,6709.323694
2006/11/18,6941.664422
2006/12/18,6952.457757
6/13/18,6205.06499
6/14/18,6794.141694
6/15/18,6685.945472
6/16/18,6428.347709
6/17/18,6629.192476
6/18/18,6412.893317
6/19/18,6774.262661
6/20/18,6855.608516
6/21/18,6672.903618
6/22/18,6388.199526
6/23/18,6182.918343
6/24/18,6127.583621
6/25/18,6341.890748
6/26/18,6202.736498
6/27/18,6084.538416
6/28/18,6225.499644
6/29/18,5836.543716
6/30/18,6323.08346
2007/1/18,6473.946571
2007/2/18,6399.773891
2007/3/18,6777.174208
2007/4/18,6596.053726
2007/5/18,6576.200488
2007/6/18,6699.53091
2007/7/18,6540.66122
2007/8/18,6825.83231
2007/9/18,6818.689359
2007/10/18,6407.488432
2007/11/18,6488.207024
2007/12/18,6437.269282
7/13/18,6181.694269
7/14/18,6380.258754
7/15/18,6223.747084
7/16/18,6558.792462
7/17/18,7030.266782
7/18/18,7302.542798
7/19/18,7487.064082
7/20/18,7491.617587
7/21/18,7288.04802
7/22/18,7582.986945
7/23/18,7728.866138
7/24/18,7714.893035
7/25/18,8431.738797
7/26/18,8158.541999
7/27/18,7937.530632
7/28/18,8339.71135
7/29/18,8163.38043
7/30/18,8289.802111
7/31/18,7972.571243
2008/1/18,7484.868184
2008/2/18,7743.501908
2008/3/18,7388.193285
2008/4/18,7214.29798
2008/5/18,7125.207228
2008/6/18,6943.251531
2008/7/18,7051.302722
2008/8/18,6771.058586
2008/9/18,6382.653462
2008/10/18,6471.630496
2008/11/18,6142.130662
2008/12/18,6308.472283
8/13/18,6381.327277
8/14/18,6268.424068
8/15/18,6454.002658
8/16/18,6386.157194
8/17/18,6292.846678
8/18/18,6469.181126
8/19/18,6449.039649
8/20/18,6549.429168
8/21/18,6438.335268
8/22/18,6597.051358
8/23/18,6351.276317
8/24/18,6591.308015
8/25/18,6821.983439
8/26/18,6755.584982
8/27/18,6741.474669
8/28/18,7077.398694
8/29/18,7133.497543
8/30/18,6939.299718
8/31/18,7036.277503
2009/1/18,7064.092117
2009/2/18,7283.560816
2009/3/18,7300.136876
2009/4/18,7311.363807
2009/5/18,7161.485383
2009/6/18,6365.666189
2009/7/18,6503.495754
2009/8/18,6379.50098
2009/9/18,6257.776434
2009/10/18,6308.468182
2009/11/18,6358.764242
2009/12/18,6285.064895
9/13/18,6328.975552
9/14/18,6554.824827
9/15/18,6576.051667
9/16/18,6569.470914
9/17/18,6417.581118
9/18/18,6287.604781
9/19/18,6368.962152
9/20/18,6465.077527
9/21/18,6742.896422
9/22/18,6812.557998
9/23/18,6728.754062
9/24/18,6668.396496
9/25/18,6608.032709
9/26/18,6475.181464
9/27/18,6564.404991
9/28/18,6742.599581
9/29/18,6564.771364
9/30/18,6632.256356
2010/1/18,6661.031663
2010/2/18,6565.23352
2010/3/18,6483.477648
2010/4/18,6524.691176
2010/5/18,6619.60603
2010/6/18,6606.40353
2010/7/18,6594.727654
2010/8/18,6660.949059
2010/9/18,6661.107238
2010/10/18,6654.82468
2010/11/18,6227.392143
2010/12/18,6279.879631
10/13/18,6288.5419
10/14/18,6304.731366
10/15/18,6507.06731
10/16/18,6665.189754
10/17/18,6636.055589
10/18/18,6593.463695
10/19/18,6527.11191
10/20/18,6505.69124
10/21/18,6566.969301
10/22/18,6536.939302
10/23/18,6509.798322
10/24/18,6543.19944
10/25/18,6510.316381
10/26/18,6494.146003
10/27/18,6500.654553
10/28/18,6488.721188
10/29/18,6399.4364
10/30/18,6322.859423
10/31/18,6327.412223
2011/1/18,6375.131566
2011/2/18,6421.017913
2011/3/18,6421.361296
2011/4/18,6424.285817
2011/5/18,6473.581245
2011/6/18,6462.652229
2011/7/18,6576.04815
2011/8/18,6516.330477
2011/9/18,6465.994259
2011/10/18,6429.506489
2011/11/18,6393.717414
2011/12/18,6431.442477
11/13/18,6396.353736
11/14/18,6185.745694
11/15/18,5731.483475
11/16/18,5588.356755
11/17/18,5560.511679
11/18/18,5569.359367
11/19/18,5303.367367
11/20/18,4633.945138
11/21/18,4492.085788
11/22/18,4544.766865
11/23/18,4226.42915
11/24/18,4382.914585
11/25/18,3851.88966
11/26/18,3937.545549
11/27/18,3771.556574
11/28/18,4069.320773
11/29/18,4344.081814
11/30/18,4347.567257
2012/1/18,4153.50357
2012/2/18,4155.745442
2012/3/18,4102.378265
2012/4/18,3935.015575
2012/5/18,3913.413558
2012/6/18,3783.474804
2012/7/18,3333.45288
2012/8/18,3396.095333
2012/9/18,3478.608552
2012/10/18,3565.88054
2012/11/18,3461.768784
2012/12/18,3405.555517
12/13/18,3395.205515
12/14/18,3254.659867
12/15/18,3265.278571
12/16/18,3317.706264
12/17/18,3408.770054
12/18/18,3567.267814
12/19/18,3852.545357
12/20/18,4051.1487
12/21/18,4194.136454
12/22/18,3899.807525
12/23/18,4032.401787
12/24/18,4012.880887
12/25/18,3786.585698
12/26/18,3863.160262
12/27/18,3879.975131
12/28/18,3717.050631
12/29/18,3936.382878
12/30/18,3786.272368
12/31/18,3806.9247
2001/1/19,3782.443527
2001/2/19,3857.295544
2001/3/19,3873.571144
2001/4/19,3834.197608
2001/5/19,3899.53741
2001/6/19,3949.3335
2001/7/19,4044.389312
2001/8/19,4037.065652
2001/9/19,4061.975787
2001/10/19,3824.75867
2001/11/19,3628.715784
2001/12/19,3641.906533
1/13/19,3583.510812
1/14/19,3535.770919
1/15/19,3716.594302
1/16/19,3641.781133
1/17/19,3605.489604
1/18/19,3642.802576
1/19/19,3716.680392
1/20/19,3734.860706
1/21/19,3543.060764
1/22/19,3541.291959
1/23/19,3603.306573
1/24/19,3565.546229
1/25/19,3609.416107
1/26/19,3606.824325
1/27/19,3584.2744
1/28/19,3554.366646
1/29/19,3441.042718
1/30/19,3436.371275
1/31/19,3499.204286
2002/1/19,3444.880367
2002/2/19,3480.376569
2002/3/19,3531.762838
2002/4/19,3467.969334
2002/5/19,3465.745421
2002/6/19,3478.72536
2002/7/19,3398.687469
2002/8/19,3404.399465
2002/9/19,3720.558706
2002/10/19,3681.760798
2002/11/19,3686.907412
2002/12/19,3656.606225
2/13/19,3645.02268
2/14/19,3620.123963
2/15/19,3598.004698
2/16/19,3624.382689
2/17/19,3644.086553
2/18/19,3692.976411
2/19/19,3950.755488
2/20/19,3940.471438
2/21/19,4007.770071
2/22/19,3982.138749
2/23/19,3998.459828
2/24/19,4164.367322
2/25/19,3720.115893
2/26/19,3870.491283
2/27/19,3886.904844
2/28/19,3808.056343
2003/1/19,3855.31583
2003/2/19,3851.955614
2003/3/19,3860.562081
2003/4/19,3833.442343
2003/5/19,3717.810195
2003/6/19,3889.890612
2003/7/19,3901.242748
2003/8/19,3904.325176
2003/9/19,3906.399402
2003/10/19,3966.322134
2003/11/19,3926.27602
2003/12/19,3881.865144
3/13/19,3925.045489
3/14/19,3898.266745
3/15/19,3886.781977
3/16/19,3947.139417
3/17/19,4042.926859
3/18/19,4018.42709
3/19/19,4019.684561
3/20/19,4046.583976
3/21/19,4060.812303
3/22/19,3994.866551
3/23/19,4023.377961
3/24/19,4040.10866
3/25/19,3994.367525
3/26/19,3931.28402
3/27/19,3965.245896
3/28/19,4085.820854
3/29/19,4050.339855
3/30/19,4131.889242
3/31/19,4136.024007
2004/1/19,4126.706307
2004/2/19,4178.645623
2004/3/19,4991.878095
2004/4/19,4996.267374
2004/5/19,4902.331422
2004/6/19,5127.655701
2004/7/19,5080.425764
2004/8/19,5172.15961
2004/9/19,5285.489479
2004/10/19,5203.152174
2004/11/19,5384.41402
2004/12/19,5025.643453
4/13/19,5040.136448
4/14/19,5082.604517
4/15/19,5181.798937
4/16/19,5072.54187
4/17/19,5236.887779
4/18/19,5233.800834
4/19/19,5269.917658
4/20/19,5315.3252
4/21/19,5355.829689
4/22/19,5302.665085
4/23/19,5392.703706
4/24/19,5545.294563
4/25/19,5449.982659
4/26/19,5204.537839
4/27/19,5336.11671
4/28/19,5277.786724
4/29/19,5277.782407
4/30/19,5295.407849
2005/1/19,5323.656441
2005/2/19,5361.578885
2005/3/19,5386.513246
2005/4/19,5688.928635
2005/5/19,5829.160209
2005/6/19,5757.10954
2005/7/19,5718.566287
2005/8/19,5768.41738
2005/9/19,5948.082432
2005/10/19,6195.827493
2005/11/19,6430.964604
2005/12/19,7421.764135
5/13/19,6977.034188
5/14/19,7886.123538
5/15/19,8113.377959
5/16/19,8198.727583
5/17/19,7904.824384
5/18/19,7304.738214
5/19/19,7263.055533
5/20/19,8312.439058
5/21/19,7993.800265
5/22/19,7968.769628
5/23/19,7748.694765
5/24/19,7908.471643
5/25/19,7967.525051
5/26/19,8035.838186
5/27/19,8939.220964
5/28/19,8905.858537
5/29/19,8709.144328
5/30/19,8661.801237
5/31/19,8213.728969
2006/1/19,8626.750666
2006/2/19,8546.498783
2006/3/19,8733.646206
2006/4/19,8149.69498
2006/5/19,7620.159151
2006/6/19,7864.462937
2006/7/19,7795.51196
2006/8/19,7996.023168
2006/9/19,7971.743289
2006/10/19,7681.795776
2006/11/19,8081.561327
2006/12/19,7907.768383
6/13/19,8196.755034
6/14/19,8287.077211
6/15/19,8754.830329
6/16/19,8859.513042
6/17/19,8974.189092
6/18/19,9404.210837
6/19/19,9098.1418
6/20/19,9346.730643
6/21/19,9627.206529
6/22/19,10276.35991
6/23/19,10769.55
6/24/19,10905.76587
6/25/19,11149.30611
6/26/19,11920.25244
6/27/19,13091.22482
6/28/19,10944.50476
6/29/19,12496.37482
6/30/19,12010.22297
2007/1/19,10471.75364
2007/2/19,10791.10945
2007/3/19,10893.65601
2007/4/19,12135.19472
2007/5/19,11331.59313
2007/6/19,10806.12716
2007/7/19,11425.97546
2007/8/19,11397.49931
2007/9/19,12251.54655
2007/10/19,12818.77507
2007/11/19,12072.14634
2007/12/19,11451.19238
7/13/19,11801.35623
7/14/19,11224.24889
7/15/19,10038.182
7/16/19,11099.5346
7/17/19,9289.432101
7/18/19,9777.754061
7/19/19,10719.01062
7/20/19,10499.68966
7/21/19,10778.19621
7/22/19,10606.60861
7/23/19,10379.45345
7/24/19,9897.617523
7/25/19,9808.504398
7/26/19,9902.557744
7/27/19,9877.688514
7/28/19,9510.113353
7/29/19,9584.887105
7/30/19,9535.296644
7/31/19,9609.587353
2008/1/19,10130.10629
2008/2/19,10449.82186
2008/3/19,10551.07782
2008/4/19,10854.27846
2008/5/19,11029.39074
2008/6/19,11854.17984
2008/7/19,11459.55227
2008/8/19,12003.56899
2008/9/19,12039.25279
2008/10/19,11898.91654
2008/11/19,11322.29733
2008/12/19,11651.72273
8/13/19,11344.06204
8/14/19,10964.00725
8/15/19,10052.14843
8/16/19,10303.65789
8/17/19,10395.84295
8/18/19,10250.34771
8/19/19,10353.77892
8/20/19,10955.64065
8/21/19,10761.0856
8/22/19,10061.41512
8/23/19,10112.39308
8/24/19,10482.05665
8/25/19,10159.4425
8/26/19,10144.25501
8/27/19,10396.349
8/28/19,10207.53661
8/29/19,9751.447246
8/30/19,9517.284626
8/31/19,9592.643417
2009/1/19,9634.003226
2009/2/19,9803.804527
2009/3/19,10500.062
2009/4/19,10727.59313
2009/5/19,10605.78346
2009/6/19,10609.34314
2009/7/19,10337.44689
2009/8/19,10519.50426
2009/9/19,10442.11845
2009/10/19,10327.74913
2009/11/19,10125.77276
2009/12/19,10216.79855
9/13/19,10463.853
9/14/19,10381.33179
9/15/19,10383.2657
9/16/19,10363.20346
9/17/19,10300.66717
9/18/19,10192.15724
9/19/19,10170.86793
9/20/19,10324.08576
9/21/19,10207.68542
9/22/19,10001.41745
9/23/19,10072.59971
9/24/19,9668.864109
9/25/19,8529.927843
9/26/19,8415.969872
9/27/19,8042.115233
9/28/19,8156.813156
9/29/19,8234.943517
9/30/19,8075.277943
2010/1/19,8376.876378
2010/2/19,8359.242375
2010/3/19,8412.233233
2010/4/19,8256.357498
2010/5/19,8178.362417
2010/6/19,8213.500607
2010/7/19,7847.70818
2010/8/19,8207.080633
2010/9/19,8215.650823
2010/10/19,8677.374542
2010/11/19,8665.875384
2010/12/19,8268.047378
10/13/19,8304.43428
10/14/19,8297.378291
10/15/19,8382.69668
10/16/19,8186.701461
10/17/19,8014.461285
10/18/19,8095.227804
10/19/19,7970.656619
10/20/19,7970.828934
10/21/19,8292.616888
10/22/19,8270.986559
10/23/19,8033.889584
10/24/19,7439.050998
10/25/19,7427.482272
10/26/19,8686.944586
10/27/19,9255.550487
10/28/19,9623.657455
10/29/19,9306.310697
10/30/19,9526.693527
10/31/19,9141.764302
2011/1/19,9070.378444
2011/2/19,9283.473344
2011/3/19,9403.258076
2011/4/19,9328.654412
2011/5/19,9427.155957
2011/6/19,9332.184705
2011/7/19,9395.75087
2011/8/19,9279.701606
2011/9/19,8776.165791
2011/10/19,8852.236305
2011/11/19,9023.78549
2011/12/19,8729.655687
11/13/19,8826.453408
11/14/19,8804.720055
